CodCliente,Departamento,Municipio,Credito,Venta,Venta_Credito,Venta_Contado,Veces_Compra,SKUE,Desc,CATE,Veces_Compra_Desc,Veces_Compra_Cred,Veces_Compra_Cont, TicketProm ,%_Desc,%_Compra_Desc
430398,Masaya,NINDIRI,No,570.83,0,570.83,13,39,0,12,0,0,13,43.91,0.00%,0.00%
444417,Chinandega,SOMOTILLO,No,570.64,0,570.64,13,24,1.04,9,1,0,13,43.9,0.18%,7.69%
431266,Madriz,SOMOTO,No,570.33,0,570.33,13,8,0,6,0,0,13,43.87,0.00%,0.00%
404871,Jinotega,JINOTEGA,No,570.24,0,570.24,9,21,0,7,0,0,9,63.36,0.00%,0.00%
428717,Managua,TIPITAPA,No,570.21,0,570.21,13,27,0,9,0,0,13,43.86,0.00%,0.00%
449197,Managua,MANAGUA,No,570.02,0,570.02,10,13,0,5,0,0,10,57,0.00%,0.00%
430640,Managua,MANAGUA,No,569.97,0,569.97,7,15,0,7,0,0,7,81.42,0.00%,0.00%
435504,Managua,MANAGUA,No,569.57,0,569.57,12,45,0.17,12,2,0,12,47.46,0.03%,16.67%
402338,Managua,TIPITAPA,No,568.45,0,568.45,13,30,0,11,0,0,13,43.73,0.00%,0.00%
430892,Jinotega,JINOTEGA,No,568.33,0,568.33,8,4,0,4,0,0,8,71.04,0.00%,0.00%
411887,Estelí,ESTELI,No,568.27,0,568.27,12,28,0.2,9,1,0,12,47.36,0.04%,8.33%
436348,Matagalpa,MATIGUAS,No,567.92,0,567.92,12,20,1.84,9,1,0,12,47.33,0.32%,8.33%
442568,Managua,MANAGUA,No,567.84,0,567.84,11,44,0.48,9,2,0,11,51.62,0.08%,18.18%
409323,Managua,TICUANTEPE,No,567.78,0,567.78,13,52,0,8,0,0,13,43.68,0.00%,0.00%
428676,Rivas,SAN JUAN DEL SUR,No,567.75,0,567.75,13,6,0,3,0,0,13,43.67,0.00%,0.00%
442130,Rivas,SAN JORGE,No,567.09,0,567.09,8,42,0.76,10,2,0,8,70.89,0.13%,25.00%
432014,Masaya,MASAYA,No,566.63,0,566.63,13,2,0,2,0,0,13,43.59,0.00%,0.00%
400319,Managua,MANAGUA,No,566.5,0,566.5,11,25,0,9,0,0,11,51.5,0.00%,0.00%
409284,Managua,MANAGUA,No,566.28,0,566.28,10,19,0,9,0,0,10,56.63,0.00%,0.00%
430973,Matagalpa,SAN ISIDRO,No,565.86,0,565.86,12,18,0.3,8,2,0,12,47.16,0.05%,16.67%
403916,Masaya,MASAYA,No,565.47,0,565.47,8,16,0,8,0,0,8,70.68,0.00%,0.00%
400683,Managua,MATEARE,No,565.06,0,565.06,11,8,0,6,0,0,11,51.37,0.00%,0.00%
425733,Nueva Segovia,JALAPA,No,565.06,0,565.06,5,33,0,10,0,0,5,113.01,0.00%,0.00%
414855,Masaya,MASAYA,No,564.86,0,564.86,13,30,0,9,0,0,13,43.45,0.00%,0.00%
435795,Estelí,ESTELI,No,564.77,0,564.77,2,5,0.2,3,1,0,2,282.39,0.04%,50.00%
439715,Jinotega,JINOTEGA,No,564.49,0,564.49,11,37,0.2,13,1,0,11,51.32,0.04%,9.09%
404633,Managua,MANAGUA,Si,564.35,563.87,0.48,13,29,0.4,9,1,13,1,43.41,0.07%,7.69%
405674,Managua,MANAGUA,No,564.2,0,564.2,10,24,0,10,0,0,10,56.42,0.00%,0.00%
431890,Matagalpa,CIUDAD DARIO,No,564.11,0,564.11,10,36,0.62,13,1,0,10,56.41,0.11%,10.00%
404370,Managua,SAN RAFAEL DEL SUR,No,563.89,0,563.89,13,15,0,7,0,0,13,43.38,0.00%,0.00%
443655,Managua,MANAGUA,No,563.86,0,563.86,13,37,0.93,11,1,0,13,43.37,0.16%,7.69%
421630,Managua,MANAGUA,No,563.68,0,563.68,10,11,0,5,0,0,10,56.37,0.00%,0.00%
440520,Estelí,PUEBLO NUEVO,No,563.5,0,563.5,12,21,0,5,0,0,12,46.96,0.00%,0.00%
408241,Managua,MANAGUA,No,563,0,563,8,39,0.62,12,2,0,8,70.38,0.11%,25.00%
423547,Granada,GRANADA,No,562.75,0,562.75,13,9,0,6,0,0,13,43.29,0.00%,0.00%
417145,Masaya,MASAYA,No,562.64,0,562.64,11,4,0,4,0,0,11,51.15,0.00%,0.00%
444681,León,LA PAZ CENTRO,No,562.49,0,562.49,12,36,1.15,13,3,0,12,46.87,0.20%,25.00%
449729,Matagalpa,MUY MUY,No,562.17,0,562.17,9,23,0.65,9,1,0,9,62.46,0.12%,11.11%
414911,Masaya,NINDIRI,No,561.89,0,561.89,8,23,0,10,0,0,8,70.24,0.00%,0.00%
428619,Managua,MANAGUA,No,561.81,0,561.81,13,13,0,7,0,0,13,43.22,0.00%,0.00%
432873,Managua,CIUDAD SANDINO,No,561.8,0,561.8,13,33,0,11,0,0,13,43.22,0.00%,0.00%
432702,Managua,MANAGUA,No,561.44,0,561.44,10,19,0,8,0,0,10,56.14,0.00%,0.00%
423138,Managua,MANAGUA,No,561.35,0,561.35,13,43,0.95,12,3,0,13,43.18,0.17%,23.08%
442381,Managua,MANAGUA,No,561.26,0,561.26,12,8,0.93,7,1,0,12,46.77,0.17%,8.33%
443319,León,LEON,Si,561.19,561.19,0,6,15,0,4,0,6,0,93.53,0.00%,0.00%
444646,Rivas,SAN JUAN DEL SUR,No,561.17,0,561.17,9,23,0,9,0,0,9,62.35,0.00%,0.00%
441596,Masaya,MASAYA,No,561,0,561,12,24,0,10,0,0,12,46.75,0.00%,0.00%
443539,Granada,GRANADA,No,560.8,0,560.8,13,9,0,6,0,0,13,43.14,0.00%,0.00%
431365,Managua,MANAGUA,No,560.62,0,560.62,27,39,0.49,14,1,0,27,20.76,0.09%,3.70%
405087,Carazo,SAN MARCOS,No,559.29,0,559.29,7,24,0.16,10,1,0,7,79.9,0.03%,14.29%
445327,Managua,MANAGUA,No,559.28,0,559.28,12,9,0,4,0,0,12,46.61,0.00%,0.00%
438248,Nueva Segovia,OCOTAL,No,558.92,0,558.92,9,32,0,7,0,0,9,62.1,0.00%,0.00%
405165,Masaya,NANDASMO,No,558.58,0,558.58,12,33,0.08,9,1,0,12,46.55,0.01%,8.33%
402571,Managua,MANAGUA,No,557.85,0,557.85,13,27,0,9,0,0,13,42.91,0.00%,0.00%
436519,Atlántico Sur,NUEVA GUINEA,No,557.82,0,557.82,4,20,0.4,9,2,0,4,139.46,0.07%,50.00%
449515,Chontales,JUIGALPA,No,557.76,0,557.76,6,11,0,5,0,0,6,92.96,0.00%,0.00%
408531,Managua,MANAGUA,No,557.68,0,557.68,12,16,0,8,0,0,12,46.47,0.00%,0.00%
442723,Masaya,CATARINA,No,557.53,0,557.53,12,14,0,7,0,0,12,46.46,0.00%,0.00%
440642,Rivas,SAN JUAN DEL SUR,No,557.25,0,557.25,12,25,0.5,9,1,0,12,46.44,0.09%,8.33%
441023,Chinandega,CINCO PINOS,No,556.14,0,556.14,12,18,0,6,0,0,12,46.35,0.00%,0.00%
413385,Managua,MANAGUA,No,555.9,0,555.9,12,43,0.25,13,1,0,12,46.33,0.04%,8.33%
433057,Managua,VILLA EL CARMEN,No,555.86,0,555.86,12,38,0.27,12,2,0,12,46.32,0.05%,16.67%
436269,Jinotega,SAN SEBASTIAN DE YALI,No,555.33,0,555.33,10,26,0.35,11,1,0,10,55.53,0.06%,10.00%
407882,Managua,MANAGUA,No,555.32,0,555.32,10,42,1.95,12,2,0,10,55.53,0.35%,20.00%
414791,Masaya,MASAYA,No,555.32,0,555.32,13,25,1.19,8,4,0,13,42.72,0.21%,30.77%
413121,Managua,MANAGUA,No,555.01,0,555.01,11,18,0,9,0,0,11,50.46,0.00%,0.00%
418173,Managua,MANAGUA,No,554.96,0,554.96,12,14,1.25,5,1,0,12,46.25,0.23%,8.33%
450031,Chontales,QUEZALGUAQUE,No,554.72,0,554.72,8,34,0.4,13,2,0,8,69.34,0.07%,25.00%
407218,León,QUEZALGUAQUE,No,554.59,0,554.59,13,27,0,9,0,0,13,42.66,0.00%,0.00%
400408,Chinandega,CHINANDEGA,No,554.01,0,554.01,11,18,0.4,7,1,0,11,50.36,0.07%,9.09%
425030,Managua,MANAGUA,No,553.74,0,553.74,12,20,0.05,9,1,0,12,46.15,0.01%,8.33%
439402,Managua,MANAGUA,No,553.47,0,553.47,13,1,0,1,0,0,13,42.57,0.00%,0.00%
431138,Masaya,MASAYA,No,553.2,0,553.2,12,15,0,8,0,0,12,46.1,0.00%,0.00%
420615,Masaya,MASAYA,No,552.78,0,552.78,6,26,1.75,10,3,0,6,92.13,0.32%,50.00%
400437,Matagalpa,SAN ISIDRO,No,552.35,0,552.35,9,32,0,10,0,0,9,61.37,0.00%,0.00%
441430,Nueva Segovia,OCOTAL,No,552.27,0,552.27,11,15,0.2,6,1,0,11,50.21,0.04%,9.09%
401039,Rivas,RIVAS,No,552.21,0,552.21,13,30,0.15,10,1,0,13,42.48,0.03%,7.69%
444088,Masaya,NINDIRI,No,551.56,0,551.56,6,25,0.78,10,2,0,6,91.93,0.14%,33.33%
401136,Jinotega,JINOTEGA,No,551.13,0,551.13,6,24,4.34,10,6,0,6,91.86,0.79%,100.00%
449059,León,NAGAROTE,No,550.56,0,550.56,13,13,0.14,7,1,0,13,42.35,0.03%,7.69%
412051,Estelí,PUEBLO NUEVO,No,549.93,0,549.93,13,23,0.16,10,1,0,13,42.3,0.03%,7.69%
443911,Managua,MANAGUA,No,549.88,0,549.88,12,6,0,4,0,0,12,45.82,0.00%,0.00%
435581,Boaco,SAN LORENZO,No,549.82,0,549.82,6,34,0,11,0,0,6,91.64,0.00%,0.00%
400595,Chinandega,CHICHIGALPA,No,549.47,0,549.47,12,45,0,9,0,0,12,45.79,0.00%,0.00%
404187,Managua,MANAGUA,No,549.35,0,549.35,10,4,0,3,0,0,10,54.94,0.00%,0.00%
449774,Granada,NANDAIME,No,549.08,0,549.08,9,12,0.25,7,1,0,9,61.01,0.05%,11.11%
444735,Managua,MANAGUA,No,549,0,549,11,7,0,6,0,0,11,49.91,0.00%,0.00%
439740,Chinandega,CHINANDEGA,No,548.69,0,548.69,9,15,0,7,0,0,9,60.97,0.00%,0.00%
444592,Jinotega,SAN RAFAEL DEL NORTE,No,548.65,0,548.65,12,24,0,9,0,0,12,45.72,0.00%,0.00%
448986,Managua,MANAGUA,No,548.33,0,548.33,13,5,0,2,0,0,13,42.18,0.00%,0.00%
441922,Managua,CIUDAD SANDINO,No,547.93,0,547.93,12,27,0.1,10,1,0,12,45.66,0.02%,8.33%
440406,Managua,TIPITAPA,No,547.73,0,547.73,9,43,0.86,15,2,0,9,60.86,0.16%,22.22%
448931,Managua,MANAGUA,No,547.6,0,547.6,11,49,0,10,0,0,11,49.78,0.00%,0.00%
435897,Managua,MANAGUA,No,547.5,0,547.5,11,30,0,10,0,0,11,49.77,0.00%,0.00%
444465,Managua,MANAGUA,No,547.4,0,547.4,13,22,0,10,0,0,13,42.11,0.00%,0.00%
442697,Managua,MANAGUA,No,547.13,0,547.13,13,4,0,2,0,0,13,42.09,0.00%,0.00%
441289,Managua,MANAGUA,No,546.94,0,546.94,10,19,0,9,0,0,10,54.69,0.00%,0.00%
441622,Managua,SAN RAFAEL DEL SUR,No,546.92,0,546.92,11,52,0,11,0,0,11,49.72,0.00%,0.00%
431432,Matagalpa,SAN DIONISIO,No,546.87,0,546.87,10,19,0,9,0,0,10,54.69,0.00%,0.00%
449706,Managua,MANAGUA,No,546.21,0,546.21,9,41,2.32,14,4,0,9,60.69,0.42%,44.44%
424969,Masaya,NINDIRI,No,545.9,0,545.9,9,20,0.65,6,1,0,9,60.66,0.12%,11.11%
444873,Managua,MANAGUA,No,545.3,0,545.3,8,30,0,9,0,0,8,68.16,0.00%,0.00%
444974,Managua,MANAGUA,No,545.19,0,545.19,10,26,1.1,9,2,0,10,54.52,0.20%,20.00%
406546,Managua,TIPITAPA,No,545.17,0,545.17,12,33,0.49,12,2,0,12,45.43,0.09%,16.67%
422238,Managua,VILLA EL CARMEN,No,544.98,0,544.98,12,24,0,8,0,0,12,45.42,0.00%,0.00%
400661,Managua,MANAGUA,No,544.54,0,544.54,13,24,0.21,9,2,0,13,41.89,0.04%,15.38%
441456,Managua,MATEARE,No,544.53,0,544.53,12,48,0.4,12,1,0,12,45.38,0.07%,8.33%
449843,Managua,MANAGUA,No,543.67,0,543.67,11,26,1.57,12,3,0,11,49.42,0.29%,27.27%
405334,Matagalpa,MATAGALPA,No,543.46,0,543.46,10,17,0,6,0,0,10,54.35,0.00%,0.00%
403627,Carazo,JINOTEPE,No,543.4,0,543.4,8,19,0,9,0,0,8,67.93,0.00%,0.00%
441162,Managua,MANAGUA,No,543.38,0,543.38,13,32,0,8,0,0,13,41.8,0.00%,0.00%
441545,Jinotega,SAN RAFAEL DEL NORTE,No,542.83,0,542.83,11,36,0.37,11,1,0,11,49.35,0.07%,9.09%
408232,Managua,MANAGUA,No,542.7,0,542.7,12,20,0.93,9,1,0,12,45.23,0.17%,8.33%
400886,Managua,MANAGUA,No,542.14,0,542.14,12,22,0,8,0,0,12,45.18,0.00%,0.00%
443661,Rivas,SAN JUAN DEL SUR,No,542.14,0,542.14,11,30,0.5,12,1,0,11,49.29,0.09%,9.09%
426068,Managua,MANAGUA,No,540.8,0,540.8,13,29,0.95,11,3,0,13,41.6,0.18%,23.08%
423507,León,MALPAISILLO,No,540.69,0,540.69,11,12,0.45,6,2,0,11,49.15,0.08%,18.18%
429344,Chinandega,CHINANDEGA,No,540.64,0,540.64,13,17,0.1,7,1,0,13,41.59,0.02%,7.69%
448923,Managua,MANAGUA,No,540.55,0,540.55,11,35,0.9,11,2,0,11,49.14,0.17%,18.18%
406172,Rivas,RIVAS,No,540.24,0,540.24,12,27,0,9,0,0,12,45.02,0.00%,0.00%
420411,Managua,MANAGUA,Si,540.04,540.04,0,2,3,0,1,0,2,0,270.02,0.00%,0.00%
418784,León,NAGAROTE,No,540.02,0,540.02,9,12,0.4,6,2,0,9,60,0.07%,22.22%
428232,Managua,SAN RAFAEL DEL SUR,No,539.86,0,539.86,10,28,0.2,10,1,0,10,53.99,0.04%,10.00%
436011,Managua,MANAGUA,No,539.49,0,539.49,13,9,0,5,0,0,13,41.5,0.00%,0.00%
440621,Chinandega,EL VIEJO,No,539.15,0,539.15,14,20,0.05,6,1,0,14,38.51,0.01%,7.14%
413833,Managua,MANAGUA,No,539.03,0,539.03,12,36,0,10,0,0,12,44.92,0.00%,0.00%
415368,Matagalpa,MATAGALPA,No,538.89,0,538.89,6,23,0,9,0,0,6,89.82,0.00%,0.00%
422583,Managua,MANAGUA,No,538.4,0,538.4,10,35,0,9,0,0,10,53.84,0.00%,0.00%
436097,Madriz,SAN JUAN DEL RIO COCO,No,538.38,0,538.38,8,16,0,6,0,0,8,67.3,0.00%,0.00%
417058,Estelí,ESTELI,No,538.36,0,538.36,10,10,0,4,0,0,10,53.84,0.00%,0.00%
440364,Chinandega,SOMOTILLO,No,538.16,0,538.16,10,2,5.5,1,10,0,10,53.82,1.02%,100.00%
412622,Masaya,LA CONCEPCION,No,537.64,0,537.64,11,25,0.15,10,1,0,11,48.88,0.03%,9.09%
443151,León,LEON,No,537.4,0,537.4,11,17,0,7,0,0,11,48.85,0.00%,0.00%
442934,Rivas,SAN JUAN DEL SUR,No,537.08,0,537.08,11,6,0,6,0,0,11,48.83,0.00%,0.00%
449923,Estelí,CONDEGA,No,536.94,0,536.94,5,31,2.45,12,1,0,5,107.39,0.46%,20.00%
432853,Rivas,SAN JUAN DEL SUR,No,536.66,0,536.66,11,32,0,10,0,0,11,48.79,0.00%,0.00%
404863,Managua,TICUANTEPE,No,536.13,0,536.13,12,24,1.23,11,2,0,12,44.68,0.23%,16.67%
404033,Chinandega,CHINANDEGA,No,536.12,0,536.12,13,28,0,9,0,0,13,41.24,0.00%,0.00%
437099,Managua,TIPITAPA,No,536.09,0,536.09,12,26,0,9,0,0,12,44.67,0.00%,0.00%
420059,Managua,MANAGUA,No,535.98,0,535.98,12,27,0.4,11,1,0,12,44.67,0.07%,8.33%
445359,Managua,MANAGUA,No,535.92,0,535.92,13,35,2.63,13,3,0,13,41.22,0.49%,23.08%
435358,Managua,MANAGUA,No,535.77,0,535.77,13,30,0,9,0,0,13,41.21,0.00%,0.00%
410240,Managua,TIPITAPA,No,535.04,0,535.04,13,19,0,9,0,0,13,41.16,0.00%,0.00%
432730,Masaya,LA CONCEPCION,No,534.97,0,534.97,12,19,0,8,0,0,12,44.58,0.00%,0.00%
449140,Jinotega,STA MARIA DE PANTASMA,No,534.69,0,534.69,4,17,0,7,0,0,4,133.67,0.00%,0.00%
401670,Managua,TIPITAPA,Si,534.59,534.59,0,11,10,0,6,0,11,0,48.6,0.00%,0.00%
404282,Managua,CIUDAD SANDINO,No,534.22,0,534.22,13,23,0.37,9,2,0,13,41.09,0.07%,15.38%
430898,Managua,MANAGUA,No,534.15,0,534.15,13,6,0,4,0,0,13,41.09,0.00%,0.00%
415939,Masaya,MASAYA,No,533.9,0,533.9,12,11,0.1,5,1,0,12,44.49,0.02%,8.33%
439785,Managua,CIUDAD SANDINO,No,533.56,0,533.56,12,26,0.2,10,1,0,12,44.46,0.04%,8.33%
419281,Managua,MANAGUA,No,533.14,0,533.14,10,26,0,9,0,0,10,53.31,0.00%,0.00%
445278,Rivas,SAN JUAN DEL SUR,No,532.98,0,532.98,9,52,0.7,13,1,0,9,59.22,0.13%,11.11%
415582,Managua,MANAGUA,No,532.97,0,532.97,13,44,2.78,12,2,0,13,41,0.52%,15.38%
421130,Managua,MANAGUA,No,532.21,0,532.21,12,11,0,5,0,0,12,44.35,0.00%,0.00%
419289,Managua,MANAGUA,No,531.75,0,531.75,12,24,0,11,0,0,12,44.31,0.00%,0.00%
430422,Madriz,SAN LUCAS,Si,531.45,531.45,0,7,41,4.06,11,3,7,0,75.92,0.76%,42.86%
416261,Jinotega,SAN RAFAEL DEL NORTE,No,531.44,0,531.44,12,38,1.85,12,2,0,12,44.29,0.35%,16.67%
425814,Matagalpa,SAN ISIDRO,No,531.09,0,531.09,10,27,0,9,0,0,10,53.11,0.00%,0.00%
404848,Jinotega,SAN RAFAEL DEL NORTE,No,531.07,0,531.07,12,28,0,8,0,0,12,44.26,0.00%,0.00%
425890,Managua,SAN RAFAEL DEL SUR,No,530.71,0,530.71,12,17,0,10,0,0,12,44.23,0.00%,0.00%
441471,León,NAGAROTE,No,530.68,0,530.68,13,33,0.32,12,3,0,13,40.82,0.06%,23.08%
434939,Managua,MANAGUA,No,530.66,0,530.66,12,42,2.73,10,4,0,12,44.22,0.51%,33.33%
409801,Managua,MANAGUA,No,530.64,0,530.64,10,12,0,5,0,0,10,53.06,0.00%,0.00%
403628,Carazo,JINOTEPE,No,530.62,0,530.62,12,27,0.1,11,1,0,12,44.22,0.02%,8.33%
449025,Managua,MANAGUA,No,530.44,0,530.44,10,37,0.7,11,1,0,10,53.04,0.13%,10.00%
418492,Managua,MANAGUA,Si,530.17,530.17,0,8,15,0,7,0,8,0,66.27,0.00%,0.00%
443834,Managua,MANAGUA,No,530.04,0,530.04,13,9,0,5,0,0,13,40.77,0.00%,0.00%
402976,Managua,MANAGUA,No,529.98,0,529.98,11,19,0.21,10,1,0,11,48.18,0.04%,9.09%
425501,Managua,MANAGUA,No,529.85,0,529.85,11,36,0,11,0,0,11,48.17,0.00%,0.00%
404286,Granada,GRANADA,No,529.65,0,529.65,9,20,0.4,8,1,0,9,58.85,0.08%,11.11%
416972,Estelí,CONDEGA,No,529.44,0,529.44,12,18,0,7,0,0,12,44.12,0.00%,0.00%
445355,Managua,MANAGUA,No,529.4,0,529.4,11,14,0,7,0,0,11,48.13,0.00%,0.00%
408606,Managua,MANAGUA,No,528.96,0,528.96,9,23,0,10,0,0,9,58.77,0.00%,0.00%
438208,Managua,MANAGUA,No,528.84,0,528.84,11,21,0,9,0,0,11,48.08,0.00%,0.00%
429944,Managua,EL CRUCERO,No,528.77,0,528.77,9,11,0,8,0,0,9,58.75,0.00%,0.00%
404909,Matagalpa,MATAGALPA,No,528.69,0,528.69,12,27,0,10,0,0,12,44.06,0.00%,0.00%
410474,Managua,CIUDAD SANDINO,No,528.57,0,528.57,13,23,0.2,9,1,0,13,40.66,0.04%,7.69%
410245,Managua,TIPITAPA,No,528.36,0,528.36,10,17,0,8,0,0,10,52.84,0.00%,0.00%
443471,Managua,MANAGUA,No,528.29,0,528.29,5,12,1.26,7,4,0,5,105.66,0.24%,80.00%
417866,Carazo,SAN MARCOS,No,528.25,0,528.25,12,22,0,8,0,0,12,44.02,0.00%,0.00%
443250,Carazo,SAN MARCOS,No,528.24,0,528.24,12,19,0.7,9,1,0,12,44.02,0.13%,8.33%
405864,Managua,MANAGUA,No,528.22,0,528.22,12,29,0.07,12,1,0,12,44.02,0.01%,8.33%
434099,Chontales,JUIGALPA,No,527.96,0,527.96,6,14,0,6,0,0,6,87.99,0.00%,0.00%
438252,Managua,MANAGUA,No,527.5,0,527.5,9,4,0,4,0,0,9,58.61,0.00%,0.00%
417581,Rivas,BELEN,No,527.31,0,527.31,13,19,0.48,8,1,0,13,40.56,0.09%,7.69%
420623,Managua,MANAGUA,No,527.26,0,527.26,11,20,0,8,0,0,11,47.93,0.00%,0.00%
422060,Estelí,ESTELI,No,527.19,0,527.19,10,32,0.45,12,1,0,10,52.72,0.09%,10.00%
418154,Madriz,PALACAGUINA,No,526.74,0,526.74,9,10,0,7,0,0,9,58.53,0.00%,0.00%
416638,Managua,CIUDAD SANDINO,No,525.65,0,525.65,9,13,0,10,0,0,9,58.41,0.00%,0.00%
412981,Carazo,SAN MARCOS,No,525.6,0,525.6,12,22,0.2,8,1,0,12,43.8,0.04%,8.33%
444833,Chinandega,VILLA NUEVA,No,525.54,0,525.54,12,17,0.25,6,1,0,12,43.8,0.05%,8.33%
408149,Managua,TIPITAPA,No,524.89,0,524.89,11,34,0,10,0,0,11,47.72,0.00%,0.00%
437305,Managua,MANAGUA,No,524.69,0,524.69,8,12,0.65,5,1,0,8,65.59,0.12%,12.50%
401404,Managua,TICUANTEPE,No,524.54,0,524.54,10,28,0,10,0,0,10,52.45,0.00%,0.00%
406777,Matagalpa,MATAGALPA,No,524.34,0,524.34,12,46,0.8,10,1,0,12,43.7,0.15%,8.33%
440253,Jinotega,SANTA MARIA DE PANTASMA,No,523.76,0,523.76,12,38,0,12,0,0,12,43.65,0.00%,0.00%
426126,Managua,TIPITAPA,No,523.4,0,523.4,12,22,0,10,0,0,12,43.62,0.00%,0.00%
400734,Managua,MANAGUA,Si,523.24,444.51,78.73,12,29,1.39,9,3,12,1,43.6,0.27%,25.00%
444072,Rivas,SAN JORGE,No,522.74,0,522.74,12,55,1.08,15,3,0,12,43.56,0.21%,25.00%
403372,Managua,TIPITAPA,No,522.3,0,522.3,13,25,0.15,11,1,0,13,40.18,0.03%,7.69%
412033,Estelí,LA TRINIDAD,No,522.28,0,522.28,11,16,0,8,0,0,11,47.48,0.00%,0.00%
434522,Carazo,SAN MARCOS,No,521.92,0,521.92,12,30,0.39,11,1,0,12,43.49,0.07%,8.33%
402415,Managua,MANAGUA,No,521.84,0,521.84,11,18,0,10,0,0,11,47.44,0.00%,0.00%
442276,Managua,TIPITAPA,No,521.69,0,521.69,6,6,0,3,0,0,6,86.95,0.00%,0.00%
406308,Nueva Segovia,JALAPA,No,521.61,0,521.61,2,22,2.54,5,1,0,2,260.81,0.49%,50.00%
433529,Madriz,YALAGUINA,No,521.43,0,521.43,13,28,0,8,0,0,13,40.11,0.00%,0.00%
421931,Madriz,YALAGUINA,No,521.31,0,521.31,11,20,0,7,0,0,11,47.39,0.00%,0.00%
444382,Managua,MANAGUA,No,521.21,0,521.21,12,18,0,10,0,0,12,43.43,0.00%,0.00%
435153,Carazo,JINOTEPE,No,521.04,0,521.04,9,10,0,4,0,0,9,57.89,0.00%,0.00%
424938,Matagalpa,SAN DIONISIO,No,520.92,0,520.92,9,18,0,7,0,0,9,57.88,0.00%,0.00%
435547,Managua,MATEARE,No,520.89,0,520.89,9,26,0,11,0,0,9,57.88,0.00%,0.00%
406923,Managua,MANAGUA,No,520.68,0,520.68,11,16,0,7,0,0,11,47.33,0.00%,0.00%
418388,Managua,MANAGUA,No,520.62,0,520.62,8,31,0.59,10,2,0,8,65.08,0.11%,25.00%
418598,Managua,MANAGUA,No,520.38,0,520.38,13,17,0.07,9,1,0,13,40.03,0.01%,7.69%
434951,Matagalpa,MATAGALPA,No,519.98,0,519.98,12,32,1.29,11,2,0,12,43.33,0.25%,16.67%
412712,Masaya,MASAYA,No,519.88,0,519.88,13,20,0,8,0,0,13,39.99,0.00%,0.00%
430416,Managua,CIUDAD SANDINO,No,519.03,0,519.03,10,29,0,10,0,0,10,51.9,0.00%,0.00%
434630,Carazo,DIRIAMBA,No,518.77,0,518.77,8,14,0,5,0,0,8,64.85,0.00%,0.00%
433997,Chontales,JUIGALPA,No,518.58,0,518.58,6,23,1.7,9,4,0,6,86.43,0.33%,66.67%
404564,Chinandega,CHICHIGALPA,No,518.52,0,518.52,13,27,0,9,0,0,13,39.89,0.00%,0.00%
409611,Estelí,ESTELI,No,518.32,0,518.32,10,8,0.39,6,1,0,10,51.83,0.08%,10.00%
401256,Managua,MANAGUA,No,517.59,0,517.59,12,23,0.15,11,1,0,12,43.13,0.03%,8.33%
421258,Managua,MANAGUA,No,517.49,0,517.49,12,27,1.27,11,1,0,12,43.12,0.25%,8.33%
412418,Nueva Segovia,JALAPA,No,517.43,0,517.43,7,28,0,9,0,0,7,73.92,0.00%,0.00%
404884,Matagalpa,SEBACO,No,517.41,0,517.41,9,48,0.4,12,1,0,9,57.49,0.08%,11.11%
444584,Managua,CIUDAD SANDINO,No,517.07,0,517.07,13,45,0,11,0,0,13,39.77,0.00%,0.00%
406552,Managua,TIPITAPA,No,516.99,0,516.99,13,20,0,9,0,0,13,39.77,0.00%,0.00%
404337,Rivas,SAN JUAN DEL SUR,No,516.93,0,516.93,13,36,0.7,11,5,0,13,39.76,0.14%,38.46%
421573,Managua,TICUANTEPE,No,516.85,0,516.85,13,34,0,9,0,0,13,39.76,0.00%,0.00%
403592,Rivas,RIVAS,No,516.76,0,516.76,10,13,0,7,0,0,10,51.68,0.00%,0.00%
419217,Managua,TIPITAPA,No,516.38,0,516.38,13,11,0,6,0,0,13,39.72,0.00%,0.00%
428496,Managua,MANAGUA,No,516.13,0,516.13,6,15,2.13,6,2,0,6,86.02,0.41%,33.33%
419075,Managua,MANAGUA,No,515.95,0,515.95,12,17,0,9,0,0,12,43,0.00%,0.00%
426721,Managua,MANAGUA,No,515.91,0,515.91,13,33,0.49,13,3,0,13,39.69,0.09%,23.08%
435859,León,EL SAUCE,No,515.77,0,515.77,9,25,0.1,11,1,0,9,57.31,0.02%,11.11%
431017,Chinandega,CHINANDEGA,No,515.72,0,515.72,13,24,0.2,10,1,0,13,39.67,0.04%,7.69%
433526,Matagalpa,SAN ISIDRO,No,515.38,0,515.38,12,15,0.7,6,1,0,12,42.95,0.14%,8.33%
400672,Rivas,SAN JORGE,No,515.35,0,515.35,12,10,0,6,0,0,12,42.95,0.00%,0.00%
449054,León,EL SAUCE,No,515.11,0,515.11,10,37,4.72,13,2,0,10,51.51,0.92%,20.00%
416869,Masaya,MASAYA,No,514.98,0,514.98,12,14,1.73,8,2,0,12,42.92,0.34%,16.67%
431808,Managua,MANAGUA,No,514.98,0,514.98,12,32,0.16,13,1,0,12,42.92,0.03%,8.33%
405871,Managua,MANAGUA,No,514.7,0,514.7,12,24,0.06,10,1,0,12,42.89,0.01%,8.33%
428953,León,NAGAROTE,No,514.51,0,514.51,13,18,0,9,0,0,13,39.58,0.00%,0.00%
